"scenario_id","n","method","B_total","B_valid","truth","mean_estimate","bias","mcse_bias","empirical_sd","mcse_empirical_sd","rmse","mcse_rmse","median_absolute_error","mcse_median_absolute_error","coverage","mcse_coverage","mean_interval_length","mcse_mean_interval_length","lower_noncoverage","mcse_lower_noncoverage","upper_noncoverage","mcse_upper_noncoverage","mean_estimated_se_fisher","mcse_mean_estimated_se_fisher","empirical_sd_fisher","se_fisher_to_empirical_fisher_sd_ratio","projection_rate","negative_variance_rate"
"S5",500,"oracle_sample",5000,5000,0,-0.000717855878540994,-0.000717855878540994,0.000633073678439308,0.0447650691015147,0.000450727677895687,0.0447663483706613,0.000450126548275665,0.0299858552243216,0.000525443683179539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"S6",50,"proposed",5000,5000,0.880471099922175,0.805968672106976,-0.0745024278151991,0.00278539602534735,0.196957241781317,0.0033913192361635,0.210558800360957,0.00395268672841941,0.0762371101233978,0.00074802338778845,0.8978,0.00428381045332307,1.62877137868772,0.00686441454276698,0,0,0.1022,0.00428381045332307,2.18842006749435,0.0236847713451128,0.535169547440697,4.08920888335271,0.4878,0.097
"S6",50,"naive",5000,5000,0.880471099922175,0.437147143430301,-0.443323956491874,0.00219417952630171,0.155151922218863,0.00157052171169339,0.469684399298107,0.00225508712337759,0.433867416226531,0.00305732163296049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4878,0.097
"S6",50,"raw",5000,4515,0.880471099922175,1.11572281587225,0.235251715950071,0.0160446876786495,1.07810272804353,0.111301920486435,1.10335462570728,0.11145271322768,0.238285658911472,0.00466296353316894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4878,0.097
"S6",50,"oracle_sample",5000,5000,0.880471099922175,0.873095299624427,-0.00737580029774835,0.000795785837286287,0.0562705561917348,0.000825689355806138,0.0567463183745045,0.000881009920071921,0.0350952305206076,0.00063686838636826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4878,0.097
"S6",100,"proposed",5000,5000,0.880471099922175,0.862646106530758,-0.0178249933914171,0.0021865835654134,0.154614806673487,0.00192547415120987,0.155623544762338,0.00210034045895077,0.105205139380317,0.000244964372991055,0.901,0.00422371874063603,1.52078264716379,0.00790393759108397,0,0,0.099,0.00422371874063603,5.04533068297701,0.0729467405116232,0.742952758392072,6.7909172231843,0.4058,0.0238
"S6",100,"naive",5000,5000,0.880471099922175,0.442512469102103,-0.437958630820072,0.00152785889423423,0.10803593848092,0.00109836346395874,0.451084462113743,0.00152660928233669,0.433948300302164,0.00192964924047767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4058,0.0238
"S6",100,"raw",5000,4881,0.880471099922175,1.02134707997787,0.140875980055698,0.00876558826480665,0.612400407546268,0.0494919429324832,0.628333880498147,0.0497345304472375,0.172272852206533,0.00309666992518643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4058,0.0238
"S6",100,"oracle_sample",5000,5000,0.880471099922175,0.875754174712687,-0.00471692520948854,0.000548750598089754,0.0388025269089439,0.000467869240414703,0.0390843235931277,0.000499162124711869,0.0244917038105885,0.000407215688640229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4058,0.0238
"S6",250,"proposed",5000,5000,0.880471099922175,0.880918097574235,0.000446997652059376,0.00164506295374215,0.116323517006984,0.00114654950567327,0.116312742997719,0.0011419941755505,0.107268428122286,0.00218991412846397,0.9148,0.0039481884453506,1.26299208150814,0.00914968649239871,0,0,0.0852,0.0039481884453506,13.7067159983805,0.286853978874215,1.0327836342093,13.271623933966,0.2862,0
"S6",250,"naive",5000,5000,0.880471099922175,0.444545831628312,-0.435925268293864,0.000985176556482541,0.0696625023754816,0.000643863984259281,0.441455244845322,0.000989698859838449,0.432955805183213,0.00131365620481154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2862,0
"S6",250,"raw",5000,5000,0.880471099922175,0.930634329211659,0.0501632292894834,0.00591616251563097,0.418335863340432,0.161602156016232,0.421291161965953,0.160712870250341,0.107268428122286,0.00219564938009071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2862,0
"S6",250,"oracle_sample",5000,5000,0.880471099922175,0.878550400952971,-0.00192069896920385,0.000339215766638683,0.0239861768875606,0.000278844259716414,0.0240605631454318,0.000289000710176282,0.0157906235613653,0.000246872066122529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2862,0
"S6",500,"proposed",5000,5000,0.880471099922175,0.885665308467271,0.00519420854509591,0.00130708539101582,0.0924248943577156,0.000842640111651717,0.092561506184944,0.000816819331861647,0.0745406799511966,0.0011512160746368,0.925,0.00372491610643783,0.987627008628907,0.00952090240415447,0,0,0.075,0.00372491610643784,24.3007509522129,0.707164662498174,1.12851040589631,21.533475300932,0.1796,0
"S6",500,"naive",5000,5000,0.880471099922175,0.44621881074079,-0.434252289181385,0.000681457877843188,0.0481863486515912,0.000493047434082459,0.436917052163001,0.000680721973630574,0.432606409185822,0.000901389546619363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1796,0
"S6",500,"raw",5000,5000,0.880471099922175,0.900061539781957,0.0195904398597818,0.00167490836468519,0.118433906253497,0.00181860799122511,0.120031538215303,0.00189753886089746,0.0745406799511966,0.00117190951661899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1796,0
"S6",500,"oracle_sample",5000,5000,0.880471099922175,0.879805426764503,-0.000665673157672331,0.000232772306209984,0.0164594876193511,0.000172525640253177,0.0164712983853089,0.000175109843344163,0.0108953777011245,0.000186348947204619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1796,0
